survey version standard standard_catagory shift ATLAS-c0 ATLAS-o0 ATLAS-c1 ATLAS-o1 ATLAS-c2 ATLAS-o2 ATLAS-c3 ATLAS-o3 ATLAS-c4 ATLAS-o4 ATLAS-c5 ATLAS-o5 ATLAS-c6 ATLAS-o6 ATLAS-c7 ATLAS-o7 ATLAS-c8 ATLAS-o8 
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 0 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046 11.58309099574522 11.114490022062046
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 0 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665 3.203469988665251 2.4800347555226665
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 0 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219 5.0299253207889585 4.599515056330219
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 0 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263 8.934013373103245 8.727555940353263
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 0 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391 3.894664803188789 3.523968568432391
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 0 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424 6.474112222676585 6.783398666090424
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 0 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119 7.439717326551236 6.84136942408119
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 0 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612 7.509474789960819 6.348260002652612
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 0 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569 5.048343992635829 4.338616636693569
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 0 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142 7.4298949772886935 7.687286017024142
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 0 6.420671278038736 6.537653441731852 6.420671278038736 6.537653441731852 6.420671278038736 6.537653441731852 6.420671278038736 6.537653441731852 6.420671278038736 6.537653441731852 6.420671278038736 6.537653441731852 6.420671278038736 6.537653441731852 6.420671278038736 6.537653441731852 6.420671278038739 6.537653441731852
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 0 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832 7.953370757010557 7.598764896765832
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 0 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108624 4.241040930199251 3.642138009108617
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 0 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734 11.561374379244466 11.543954816607734
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 0 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806 8.38345010322071 7.893624169488806
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 0 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413 7.162118508622111 7.211052978470413
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 0 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218 4.773538376129224 4.653208657052218
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 0 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042 5.019553195918441 4.525062750032042
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 0 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467524 11.513354870904703 11.095631264467517
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 0 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161 7.523705117269106 6.906522086144161
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 0 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079 9.210379693030795 8.923214475706079
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 0 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822 6.658066149230322 6.768971751093822
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 0 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604 9.678896176992556 9.50653422860604
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 0 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078 6.154604901210842 6.108647804918078
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 0 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699 2.4991985351459682 1.7304757080267699
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 0 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009808 10.10333549890478 9.905176789009804
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 0 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253 3.154396891873933 2.535877782406253
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 0 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613 3.9867971174193464 2.271476290592613
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 0 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285 6.484420401779563 6.0694720388259285
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 0 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332 7.138904627716226 7.264520811909332
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 0 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136 5.928392611123659 5.399479265530136
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 0 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965 1.4583250143418702 1.8437331399574965
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 0 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076 6.942585696694792 6.440694843405076
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 0 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739 3.788258005378843 3.88112574794739
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 0 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522 7.959457763145263 7.070645448072522
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 0 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935 6.423720843881025 5.8173446865595935
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 0 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372 9.445077072468859 9.932775905929372
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 0 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007 4.561803519400556 4.02728519598007
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 0 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254 10.494073426322945 10.29838092955254
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 0 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388 5.541221283383937 4.996330373677388
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 0 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461 7.177546561703373 7.312675397000461
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 0 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981 5.052102571272922 5.376340893186981
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 0 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704 10.986071984348445 10.790652337754704
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 0 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915 8.022076120293963 7.2248940616830915
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 0 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458 9.011567677812987 9.239094821936458
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 0 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616 10.58333269482787 10.372880435005616
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 0 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058 4.384141146055036 3.904534263350058
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 0 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118 10.474154865501358 10.194131920962118
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 0 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821 5.088778815939893 5.223891654614821
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 0 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989 5.049637268741023 4.594619775933989
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 0 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456 6.22172943346553 6.446834979790456
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 0 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019 6.017823665842901 6.105202181765019
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 0 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675 8.782837775051426 8.437898602217675
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 0 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242 2.747852967972129 2.277071723919242
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 0 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826831 6.165601807467532 5.706978145826827
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 0 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343 3.742603708551904 3.9801445912379343
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 0 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422 8.944074670620292 8.22191757959422
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 0 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525 2.2508051113917524 2.0141190171789525
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 0 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454 5.449223606078746 4.859092819923454
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 0 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053 4.491927640254673 3.7784366958539053
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 0 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403 4.212770262776296 4.662309476730403
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 0 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795 5.900288266308355 6.045744103066795
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 0 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098 3.9957130992905228 3.9687224572880098
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 0 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915 6.642032161504446 5.8812502925915915
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 0 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315 4.698414456811239 4.1787831618459315
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd058343_v2.fits stis_ngsl_v2 0 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238 5.004242948199018 5.205034235941238
ATLAS ATLAS spectra/stis_ngsl_v2/h_stis_ngsl_hd138716_v2.fits stis_ngsl_v2 0 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489 4.749273299488056 4.280438181376489
